ANO,CODIGO_MUNICIPIO,MUNICIPIO,CODIGO_DEPARTAMENTO,DEPARTAMENTO,CODIGO_ETC,ETC,POBLACION_5_16,TASA_MATRICULACION_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICION,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICION,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMANO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCION,DESERCION_TRANSICION,DESERCION_PRIMARIA,DESERCION_SECUNDARIA,DESERCION_MEDIA,APROBACION,APROBACION_TRANSICION,APROBACION_PRIMARIA,APROBACION_SECUNDARIA,APROBACION_MEDIA,REPROBACION,REPROBACION_TRANSICION,REPROBACION_PRIMARIA,REPROBACION_SECUNDARIA,REPROBACION_MEDIA,REPITENCIA,REPITENCIA_TRANSICION,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,flag_cambio_nivel
2011,27615,riosucio,27,choco,3789.0,choco (etc),9409.0,0.6406999999999999,0.6409999999999999,0.451,0.695,0.294,0.109,0.831,0.784,1.26,0.537,0.3339999999999999,0.1278999999999999,0.0988,0.0717,0.025,0.0605,0.1246,0.0759,0.9274,0.0031,0.9388,0.8754000000000001,0.9209,0.0009,0.0031,0.0007,0.0,0.0032,0.0029,0.0,0.0042,0.0014,0.0,False
2011,27600,rio quito,27,choco,3789.0,choco (etc),2477.0,0.8695999999999999,0.87,0.639,0.821,0.377,0.113,1.3030000000000002,0.8590000000000001,1.675,1.196,0.6970000000000001,0.214,0.0,0.0151,0.0103,0.0243,,,0.9849,0.0,0.9757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0046999999999999,0.0,False
2011,27580,rio iro,27,choco,3789.0,choco (etc),2698.0,0.5067,0.507,0.29,0.534,0.1969999999999999,0.064,0.612,0.601,0.8909999999999999,0.3929999999999999,0.23,0.119,0.0,0.0245,,0.0276,0.02,0.0455,0.9755,0.0,0.9724,0.98,0.9545,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.002,0.0,0.0,False
2011,27495,nuqui,27,choco,3789.0,choco (etc),2472.0,0.7249,0.725,0.391,0.708,0.348,0.096,0.8809999999999999,0.665,1.217,0.727,0.324,0.152,0.05,0.0134,0.0392,0.0093999999999999,0.0178,,0.9866,0.0,0.9906,0.9822,1.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0098999999999999,0.0,False
2011,27491,novita,27,choco,3789.0,choco (etc),2369.0,0.7923,0.792,0.41,0.8640000000000001,0.303,0.153,0.943,0.654,1.506,0.493,0.386,0.2332,0.1394999999999999,0.0516,0.0352,0.0493,0.0453,0.1176,0.9479,0.0,0.9507,0.9547,0.8739,0.0005,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,False
2011,27450,medio san juan,27,choco,3789.0,choco (etc),4318.0,0.6618999999999999,0.662,0.313,0.638,0.354,0.138,0.901,0.67,1.173,0.8029999999999999,0.444,0.1732999999999999,0.1538,0.0351,0.0296,0.0281,0.0604,0.0042,0.9646,0.0,0.9719,0.9396,0.9916,0.0003,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,False
2011,27430,medio baudo,27,choco,3789.0,choco (etc),3852.0,0.81,0.81,0.48,0.88,0.192,0.0409999999999999,1.101,0.682,1.856,0.525,0.272,0.1176,0.0345,0.0112,0.0081999999999999,0.0103,0.0105,0.0475999999999999,0.9888,0.0,0.9897,0.9895,0.9524,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0076,0.0042,0.0,False
2011,27425,medio atrato,27,choco,3789.0,choco (etc),6641.0,0.295,,0.221,0.365,,0.003,0.359,0.3929999999999999,0.726,,0.089,0.0883999999999999,0.0,0.026,0.0498,0.0246,,,0.974,0.0,0.9754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0006,0.0,0.0,False
2011,27413,lloro,27,choco,3789.0,choco (etc),3260.0,0.8144,0.8140000000000001,0.527,0.8220000000000001,0.252,0.12,1.072,0.897,1.666,0.611,0.336,0.1156,0.0784,0.0227,0.0148,0.0223,0.0302,0.0153,0.9769,0.0,0.9777,0.9698,0.9771,0.0003,0.0,0.0,0.0,0.0076,0.0033,0.0,0.0,0.0189,0.0,False
2011,27372,jurado,27,choco,3789.0,choco (etc),1021.0,1.0695,1.07,0.7979999999999999,1.0590000000000002,0.3429999999999999,0.174,1.392,1.192,1.961,0.926,0.7609999999999999,0.1427,0.0,0.0025,0.0089,0.0012,0.0046,,0.9933,0.0,0.9938,0.9954,0.9861,0.0042,0.0,0.005,0.0,0.0139,0.0034,0.0,0.005,0.0,0.0,False
2011,27361,istmina,27,choco,3789.0,choco (etc),6857.0,1.1178,1.118,0.726,1.068,0.705,0.373,1.481,1.261,1.747,1.375,1.134,0.2044,0.3333,0.0249,0.0107,0.0366999999999999,0.0127,0.0108,0.9744,0.0,0.9631,0.9873,0.9832,0.0007,0.0,0.0002,0.0,0.006,0.0052,0.0027,0.0081,0.0029,0.0,False
2011,27250,el litoral del san juan,27,choco,3789.0,choco (etc),5097.0,0.825,0.825,0.442,0.909,0.154,0.021,1.106,0.855,2.009,0.478,0.149,0.1442,0.0741,,0.1089,0.1134,,,0.8706,0.0,0.8865999999999999,0.8118000000000001,0.6383,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0009,0.0,0.0,False
2011,27245,el carmen de atrato,27,choco,3789.0,choco (etc),3935.0,0.4717,0.472,0.181,0.44,0.327,0.136,0.616,0.275,0.7929999999999999,0.602,0.3279999999999999,0.1331,0.325,0.0373,0.01,0.0220999999999999,0.0621,0.061,0.9622,0.0,0.9779,0.9363,0.939,0.0005,0.0,0.0,0.0016,0.0,0.0172,0.01,0.0044,0.0388,0.0243999999999999,False
2011,27205,condoto,27,choco,3789.0,choco (etc),4146.0,0.8587,0.8590000000000001,0.557,0.918,0.527,0.318,0.995,0.851,1.244,0.852,0.747,0.3078,0.3182,0.0051,,0.0025,0.0111,0.0040999999999999,0.9911,0.0,0.9975,0.9812,0.9835,0.0038,0.0,0.0,0.0077,0.0124,0.0015,0.0,0.0015,0.0026,0.0,False
2011,27150,carmen del darien,27,choco,3789.0,choco (etc),1567.0,1.3886,1.389,0.7759999999999999,,0.355,0.1,,1.336,,1.315,0.415,0.1336,0.0810999999999999,0.0236,0.0105,0.0298,0.003,,0.9752,0.0,0.9702,0.997,0.9577,0.0013,0.0,0.0,0.0,0.0423,0.0013,0.0,0.0017,0.0,0.0,False
2011,27135,el canton del san pablo,27,choco,3789.0,choco (etc),2018.0,0.6426999999999999,0.643,0.344,0.66,0.37,0.147,0.8340000000000001,0.511,1.112,0.722,0.442,0.1823999999999999,0.0,0.0007,0.0105,,,,0.9986,0.0,0.9988,1.0,1.0,0.0007,0.0,0.0012,0.0,0.0,0.0125,0.0,0.0154,0.0133,0.0,False
2011,27099,bojaya,27,choco,3789.0,choco (etc),3014.0,1.1012,1.101,0.583,1.161,0.2769999999999999,0.07,1.432,0.957,,0.904,0.417,0.1375,0.0962,0.015,0.015,0.017,0.0078,0.0095,0.985,0.0,0.983,0.9922,0.9905,0.0,0.0,0.0,0.0,0.0,0.0019,0.0226,0.0004,0.0,0.0,False
2011,27077,bajo baudo,27,choco,3789.0,choco (etc),5952.0,0.8382,0.838,0.373,0.964,0.225,0.053,1.082,0.757,1.809,0.687,0.225,0.1489,0.0147,0.0414,,0.053,0.0118999999999999,0.0086,0.9586,0.0,0.947,0.9881,0.9914,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0034,0.0011,0.0,False
2011,27075,bahia solano,27,choco,3789.0,choco (etc),2694.0,1.1303,1.13,0.5760000000000001,1.03,0.773,0.308,1.454,1.004,1.724,1.388,1.096,0.3399,0.3157999999999999,0.0349,0.0528,0.0392,0.0277,0.0203,0.9598,0.0,0.9505,0.9723,0.9797,0.0053,0.0,0.0103,0.0,0.0,0.0013,0.0,0.0006,0.002,0.0034,False
2011,27073,bagado,27,choco,3789.0,choco (etc),2454.0,,,0.356,,0.422,0.324,,0.748,,1.16,1.011,0.1346,0.0385,0.088,0.0783,0.1054,0.0455999999999999,0.0118999999999999,0.912,0.0,0.8946,0.9544,0.9881,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0013,0.004,False
2011,27050,atrato,27,choco,3789.0,choco (etc),2654.0,0.5332,0.5329999999999999,0.325,0.519,0.331,0.093,0.705,0.542,0.967,0.59,0.268,0.1127,0.3684,0.0075,0.0231,0.0068,0.0065,,0.983,0.0,0.9899,0.9935,0.8889,0.0093999999999999,0.0,0.0034,0.0,0.1110999999999999,0.0025,0.0,0.0045,0.0,0.0,False
2011,27025,alto baudo,27,choco,3789.0,choco (etc),11582.0,0.4967,0.497,0.2,0.573,,0.015,0.691,0.461,1.295,0.295,0.1689999999999999,0.1464,0.0333,0.0501999999999999,0.0271,0.0598,0.0171,,0.9498,0.0,0.9402,0.9829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2011,27006,acandi,27,choco,3789.0,choco (etc),2715.0,1.0862,1.086,0.7020000000000001,1.236,0.642,0.204,1.339,0.947,1.867,1.176,0.563,0.1687999999999999,0.0571,0.0019,,,0.0046,0.0132,0.9981,0.0,1.0,0.9954,0.9868,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0033,0.0056999999999999,0.0,False
2011,27001,quibdo,27,choco,4382.0,quibdo,34622.0,1.0021,1.002,0.6679999999999999,0.963,0.6970000000000001,0.4,1.3259999999999998,0.8029999999999999,1.412,1.435,1.162,0.2559,0.3867,0.0626999999999999,0.0523,0.0588999999999999,0.0766,0.0441999999999999,0.8563,0.0023,0.8728,0.8009000000000001,0.8926000000000001,0.081,0.0023,0.0683,0.1224,0.0632,0.0025,0.0009,0.003,0.0023,0.0012,False
2011,25899,zipaquira,25,cundinamarca,10930.0,zipaquira,25476.0,0.9097,0.909,0.634,0.85,0.823,0.519,0.998,0.8390000000000001,0.986,1.117,0.8640000000000001,0.2284,0.3095,0.031,0.0175,0.0286,0.0347,0.0323,0.9342,0.0044,0.9396,0.9245,0.9302,0.0348,0.0044,0.0317,0.0408,0.0375,0.0124,0.0011,0.0101,0.0175,0.0088,False
2011,25898,zipacon,25,cundinamarca,3785.0,cundinamarca (etc),1254.0,0.7552,0.755,0.5,0.726,0.635,0.318,0.884,0.7140000000000001,0.893,0.956,0.815,0.1071,0.0833,0.0449,0.05,0.054,0.0268,0.0495,0.954,0.0,0.946,0.9732,0.9406,0.001,0.0,0.0,0.0,0.0098999999999999,0.0051,0.0,0.004,0.0101,0.0,False
2011,25885,yacopi,25,cundinamarca,3785.0,cundinamarca (etc),3912.0,0.7789,0.779,0.3389999999999999,0.8320000000000001,0.546,0.166,1.09,0.531,1.618,0.915,0.479,0.0588999999999999,0.1429,0.0729,0.0184,0.0407,0.1335,0.1073,0.9268,0.0,0.9587,0.8665,0.8926999999999999,0.0003,0.0,0.0006,0.0,0.0,0.0055,0.0060999999999999,0.0045,0.0084,0.0,False
2011,25878,viota,25,cundinamarca,3785.0,cundinamarca (etc),2903.0,1.0534,1.053,0.8640000000000001,1.089,0.8079999999999999,0.511,1.27,1.218,1.35,1.3130000000000002,1.027,0.0978999999999999,0.4074,0.0289,0.0409999999999999,0.0258,0.0358,0.0133,0.9689,0.0,0.9742,0.9642,0.9681,0.0022,0.0,0.0,0.0,0.0186,0.0292,0.0037,0.0224,0.0474,0.0239,False
2011,25875,villeta,25,cundinamarca,3785.0,cundinamarca (etc),5501.0,0.9771,0.976,0.713,0.913,0.8859999999999999,0.471,1.113,1.276,1.114,1.212,0.843,0.1583999999999999,0.4722,0.0418,0.0385,0.0237999999999999,0.0561,0.0623,0.9569,0.0,0.9762,0.9439,0.9273,0.0012,0.0,0.0,0.0,0.0104,0.032,0.0027,0.0204,0.0508,0.0311,False
2011,25873,villapinzon,25,cundinamarca,3785.0,cundinamarca (etc),4811.0,0.9732,0.973,0.659,0.8690000000000001,0.917,0.637,1.096,0.855,1.009,1.237,1.169,0.171,0.6957,0.0264,0.0248,0.021,0.0332,0.0258,0.9736,0.0,0.979,0.9668,0.9742,0.0,0.0,0.0,0.0,0.0,0.0591,0.0248,0.0353,0.0996,0.043,False
2011,25871,villagomez,25,cundinamarca,3785.0,cundinamarca (etc),508.0,0.8661,0.866,0.7809999999999999,0.828,0.691,0.386,1.037,0.951,1.25,1.0,0.659,0.3233,0.2143,0.0065,,,0.0125,0.0172,0.9935,0.0,1.0,0.9875,0.9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2011,25867,viani,25,cundinamarca,3785.0,cundinamarca (etc),889.0,0.9066,0.907,0.8,0.8740000000000001,0.7859999999999999,0.285,1.024,0.871,1.101,1.128,0.715,0.0849,0.125,0.0096,0.0327999999999999,0.0052,0.0098,0.0118999999999999,0.9904,0.0,0.9948,0.9902,0.9881,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0183,0.0361,0.0,False
2011,25862,vergara,25,cundinamarca,3785.0,cundinamarca (etc),1692.0,0.6643000000000001,0.664,0.299,0.6609999999999999,0.622,0.262,0.733,0.418,0.812,0.836,0.497,0.0675,0.1875,0.0250999999999999,0.0179,0.0186,0.0324,0.0292,0.9749,0.0,0.9814,0.9676,0.9708,0.0,0.0,0.0,0.0,0.0,0.0486,0.0,0.0483,0.0648,0.0146,False
2011,25851,utica,25,cundinamarca,3785.0,cundinamarca (etc),1071.0,0.718,0.718,0.5529999999999999,0.637,0.6629999999999999,0.35,0.826,0.718,0.765,1.0,0.6829999999999999,0.1767,0.3571,0.0524,0.0327999999999999,0.0429,0.0368,,0.9464,0.0,0.9571,0.9632,0.8454,0.0013,0.0,0.0,0.0,0.0103,0.0395999999999999,0.0,0.0245,0.0769,0.0,False
2011,25845,une,25,cundinamarca,3785.0,cundinamarca (etc),1880.0,0.8069,0.807,0.6729999999999999,0.804,0.7,0.42,0.85,0.778,0.965,0.847,0.608,0.3586,0.5333,0.0026,0.0084,0.0014,0.0019,0.0052,0.9974,0.0,0.9986,0.9981,0.9948,0.0,0.0,0.0,0.0,0.0,0.0344,0.0,0.039,0.0447,0.0103,False
2011,25843,villa de san diego de ubate,25,cundinamarca,3785.0,cundinamarca (etc),8988.0,1.0,0.997,0.7959999999999999,0.972,0.877,0.55,1.101,1.003,1.118,1.166,0.979,0.2217,0.6786,0.0209,0.0089,0.0126,0.0358,0.0135,0.9767,0.0,0.9874,0.9642,0.9677,0.0024,0.0,0.0,0.0,0.0187999999999999,0.0308999999999999,0.0054,0.0265,0.0438999999999999,0.024,False
2011,25841,ubaque,25,cundinamarca,3785.0,cundinamarca (etc),1353.0,1.0281,1.028,0.973,1.027,0.887,0.474,1.2,1.099,1.493,1.086,0.75,0.0911,0.1364,0.0366999999999999,0.0327999999999999,0.0151,0.0794,,0.9633,0.0,0.9849,0.9206,1.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0166,0.0163,0.0,False
2011,25839,ubala,25,cundinamarca,3785.0,cundinamarca (etc),2783.0,0.802,0.802,0.5429999999999999,0.779,0.7020000000000001,0.317,0.92,0.758,1.09,0.961,0.541,0.0821,0.1864,0.013,0.0306999999999999,0.0168,0.0063,0.0070999999999999,0.9857,0.0,0.9832,0.9937,0.9821,0.0013,0.0,0.0,0.0,0.0107,0.0294,0.0060999999999999,0.0336,0.0352,0.0107,False
2011,25823,topaipi,25,cundinamarca,3785.0,cundinamarca (etc),1070.0,0.8617,0.862,0.6629999999999999,0.8009999999999999,0.691,0.321,1.073,1.0,1.197,1.134,0.71,0.2037999999999999,0.1724,0.0199,,0.009,0.0306999999999999,0.0435,0.9801,0.0,0.991,0.9693,0.9565,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0045,0.0196,0.0,False
2011,25817,tocancipa,25,cundinamarca,3785.0,cundinamarca (etc),7539.0,0.9327,0.932,0.6829999999999999,0.8740000000000001,0.8590000000000001,0.4579999999999999,1.088,0.875,1.056,1.258,0.928,0.2534,0.8462000000000001,0.0158,0.0217,0.0083,0.0227999999999999,0.0177,0.9812,0.0,0.9917,0.9772,0.9584,0.003,0.0,0.0,0.0,0.024,0.0552,0.0,0.0521999999999999,0.066,,False
2011,25815,tocaima,25,cundinamarca,3785.0,cundinamarca (etc),3697.0,0.7603,0.76,0.601,0.7070000000000001,0.6679999999999999,0.4039999999999999,0.836,0.748,0.8540000000000001,0.924,0.664,0.1542,0.4706,0.0582,0.0769,0.0348,0.0904,0.0351,0.9366,0.0,0.9652,0.9096,0.9273,0.0052,0.0,0.0,0.0,0.0375999999999999,0.0121,0.0,0.017,0.013,0.0,False
2011,25807,tibirita,25,cundinamarca,3785.0,cundinamarca (etc),731.0,0.6620999999999999,0.662,0.583,0.6509999999999999,0.654,0.246,0.7609999999999999,0.617,0.8859999999999999,0.835,0.4,0.0805,0.25,0.0039,0.027,,0.0049,,0.9961,0.0,1.0,0.9951,1.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0046999999999999,0.0098999999999999,0.0,False
2011,25805,tibacuy,25,cundinamarca,3785.0,cundinamarca (etc),1173.0,0.9565,0.957,0.606,0.853,0.752,0.514,1.149,0.7170000000000001,1.119,1.277,1.177,0.0951999999999999,0.35,0.0329,0.0141,0.034,0.0377,0.0242,0.9644,0.0,0.966,0.9623,0.9516,0.0027,0.0,0.0,0.0,0.0242,0.0383,0.0,0.0395999999999999,0.0426999999999999,0.0403,False
2011,25799,tenjo,25,cundinamarca,3785.0,cundinamarca (etc),4545.0,1.3613,1.355,0.9,1.378,1.2009999999999998,0.68,1.482,1.23,1.5530000000000002,1.574,1.236,0.1489,0.9412,0.0784,0.0898,0.0784,0.0878999999999999,0.0385999999999999,0.9213,0.0,0.9216,0.9121,0.9587,0.0003,0.0,0.0,0.0,0.0028,0.003,0.0,0.0026,0.0025,0.0083,False
2011,25797,tena,25,cundinamarca,3785.0,cundinamarca (etc),2343.0,0.7128,0.713,0.5,0.645,0.588,0.375,0.8240000000000001,0.645,0.782,0.936,0.782,0.1271,0.5385,0.0455,0.0508,0.0378,0.0574,0.0359,0.952,0.0,0.9622,0.9426,0.9462,0.0025,0.0,0.0,0.0,0.0179,0.0212,0.0169,0.0174,0.033,0.0045,False
2011,25793,tausa,25,cundinamarca,3785.0,cundinamarca (etc),1982.0,0.8798999999999999,0.88,0.715,0.851,0.853,0.414,0.92,0.797,0.953,1.052,0.653,0.1494,0.2353,0.0335,0.0146,0.0194,0.0557,0.0324,0.966,0.0,0.9806,0.9443,0.963,0.0005,0.0,0.0,0.0,0.0046,0.0005,0.0,0.0,0.0015,0.0,False
2011,25785,tabio,25,cundinamarca,3785.0,cundinamarca (etc),5575.0,0.6664,0.665,0.476,0.629,0.597,0.395,0.763,0.7490000000000001,0.728,0.845,0.6809999999999999,0.1914999999999999,0.7143,0.0141999999999999,0.0144999999999999,0.015,0.0162,0.0067,0.9855,0.0,0.985,0.9838,0.991,0.0003,0.0,0.0,0.0,0.0022,0.0175,0.0192999999999999,0.0141999999999999,0.0247,0.0067,False
2011,25781,sutatausa,25,cundinamarca,3785.0,cundinamarca (etc),1169.0,1.1198,1.12,0.99,1.289,0.8109999999999999,0.407,1.2819999999999998,1.217,1.464,1.347,0.754,0.1423,0.1667,0.0070999999999999,,0.008,0.0076,0.0076,0.9929,0.0,0.992,0.9924,0.9924,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0016,0.0025,0.0,False
2011,25779,susa,25,cundinamarca,3785.0,cundinamarca (etc),2830.0,0.4375,0.4379999999999999,0.431,0.381,0.401,0.204,0.506,0.565,0.489,0.565,0.3989999999999999,0.0998,0.3889,0.0588,0.0397,0.0425,0.0626,0.118,0.9388,0.0,0.9575,0.9374,0.8634000000000001,0.0024,0.0,0.0,0.0,0.0186,0.022,0.0237999999999999,0.0259,0.0224,0.0062,False
2011,25777,supata,25,cundinamarca,3785.0,cundinamarca (etc),1394.0,0.769,0.769,0.478,0.74,0.6579999999999999,0.484,0.915,0.5660000000000001,1.087,0.8809999999999999,0.722,0.2465,0.3333,0.0369,0.0313,0.0467,0.0321,0.02,0.9622,0.0,0.9533,0.9679,0.9733,0.0009,0.0,0.0,0.0,0.0067,0.0108,0.0,0.0,0.0247,0.0133,False
2011,25772,suesca,25,cundinamarca,3785.0,cundinamarca (etc),4477.0,0.8122,0.812,0.581,0.8,0.7170000000000001,0.377,0.901,0.725,1.023,0.936,0.605,0.153,0.4286,0.0473,0.0232,0.0250999999999999,0.078,0.0617,0.9527,0.0,0.9749,0.922,0.9383,0.0,0.0,0.0,0.0,0.0,0.009,0.0039,0.0084,0.0139999999999999,0.0,False
2011,25769,subachoque,25,cundinamarca,3785.0,cundinamarca (etc),3201.0,1.3999,1.3969999999999998,0.867,,1.189,0.594,1.5759999999999998,1.161,1.927,1.6230000000000002,0.875,0.178,0.8889,0.0322,0.0337,0.0323,0.0308999999999999,0.035,0.9654,0.0,0.9677,0.9691,0.9461,0.0024,0.0,0.0,0.0,0.0189,0.0028,0.0,0.0008,0.0054,0.0027,False
2011,25758,sopo,25,cundinamarca,3785.0,cundinamarca (etc),5643.0,0.9495,0.946,0.713,0.887,0.879,0.479,1.105,1.039,1.0659999999999998,1.27,0.906,0.226,0.5455,0.031,0.0282,0.006,0.0509,0.046,0.9663,0.0,0.994,0.9491,0.933,0.0027,0.0,0.0,0.0,0.0210999999999999,0.0425,0.0,0.0121,0.072,,False
2011,25754,soacha,25,cundinamarca,3788.0,soacha,109872.0,0.8737,0.872,0.706,0.858,0.755,0.451,0.986,0.883,1.014,1.062,0.82,0.2471999999999999,0.0462,0.0395,0.0416,0.0382,0.0361,0.0528,0.9641,0.0,0.9641,0.9674,0.9553,0.0,0.0,0.0,0.0,0.0,0.0169,0.0065,0.0121,0.0271,0.0087,False
2011,25745,simijaca,25,cundinamarca,3785.0,cundinamarca (etc),3037.0,0.8755,0.875,0.742,0.8859999999999999,0.7290000000000001,0.425,0.964,0.902,1.0490000000000002,0.976,0.753,0.1623,0.4443999999999999,0.0116999999999999,0.0059,0.0154,0.0081,0.0125,0.9817,0.0,0.9846,0.9919,0.9375,0.0067,0.0,0.0,0.0,0.05,0.0675,0.0235,0.0624,0.0955,0.0313,False
2011,25743,silvania,25,cundinamarca,3785.0,cundinamarca (etc),4949.0,0.8167,0.813,0.617,0.847,0.575,0.391,0.944,0.909,1.063,0.912,0.75,0.1141,0.5652,0.038,0.0472,0.044,0.0362,0.0152,0.9615,0.0,0.956,0.9638,0.981,0.0005,0.0,0.0,0.0,0.0038,0.0002,0.0,0.0,0.0007,0.0,False
2011,52520,francisco pizarro,52,narino,3798.0,narino (etc),4050.0,0.4968,0.497,0.22,0.503,0.159,0.046,0.594,0.431,0.913,0.4,0.209,0.1964999999999999,0.1176,,,0.1131,,,0.885,0.0,0.8869,0.816,1.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0007,0.0,0.0,False
2011,25740,sibate,25,cundinamarca,3785.0,cundinamarca (etc),8341.0,0.9143,0.912,0.606,0.946,0.75,0.424,1.024,0.818,1.233,0.993,0.6990000000000001,0.1846,0.5,0.0443,0.0277,0.0507,0.0425,0.0358,0.9542,0.0,0.9493,0.9575,0.9523,0.0015,0.0,0.0,0.0,0.0118999999999999,0.0696,0.0,0.0392,,,False
2011,25736,sesquile,25,cundinamarca,3785.0,cundinamarca (etc),2927.0,0.8398,0.8390000000000001,0.649,0.792,0.7390000000000001,0.486,0.962,0.972,0.933,1.064,0.8270000000000001,0.1767,0.4,0.0304,0.0438999999999999,0.0168,0.0374,0.0467999999999999,0.9664,0.0,0.9832,0.9626,0.9298,0.0031,0.0,0.0,0.0,0.0233999999999999,0.0157,0.0049,0.0105,0.0297,0.0033,False
2011,25662,san juan de rio seco,25,cundinamarca,3785.0,cundinamarca (etc),2256.0,0.8165,0.8170000000000001,0.516,0.835,0.66,0.4,0.968,0.7020000000000001,1.055,0.981,0.8640000000000001,0.1869,0.5135000000000001,0.009,0.0177,0.0127,0.0046,0.0036,0.9905,0.0,0.9873,0.9954,0.9928,0.0005,0.0,0.0,0.0,0.0036,0.0232,0.0,0.0197,0.0325,0.0217,False
2011,25658,san francisco,25,cundinamarca,3785.0,cundinamarca (etc),2087.0,0.7834,0.7829999999999999,0.652,0.728,0.655,0.414,0.831,0.815,0.868,0.855,0.687,0.1213,0.5625,0.0548,0.0414,0.0654,0.0513,0.0356999999999999,0.9435,0.0,0.9346,0.9487,0.9509,0.0017,0.0,0.0,0.0,0.0134,0.0,0.0,0.0,0.0,0.0,False
2011,25653,san cayetano,25,cundinamarca,3785.0,cundinamarca (etc),1204.0,0.8854000000000001,0.885,0.624,0.8590000000000001,0.728,0.332,0.996,1.02,1.074,1.0590000000000002,0.6579999999999999,0.0602,0.2257999999999999,0.0322,0.0194,0.02,0.0508,0.0407,0.9669,0.0,0.9781,0.9492,0.9593,0.0009,0.0,0.0018,0.0,0.0,0.0183,0.0097,0.0182,0.0214,0.0163,False
2011,25649,san bernardo,25,cundinamarca,3785.0,cundinamarca (etc),2375.0,0.9516,0.952,0.6679999999999999,0.828,0.902,0.409,1.094,1.0,0.994,1.3219999999999998,0.938,0.2048999999999999,0.3667,0.0191,0.0214,0.0053,0.0249,0.0441999999999999,0.9796,0.0,0.9947,0.9751,0.9456,0.0013,0.0,0.0,0.0,0.0102,0.0162,0.0,0.0084,0.0304,0.0068,False
2011,25645,san antonio del tequendama,25,cundinamarca,3785.0,cundinamarca (etc),2695.0,0.8408,0.841,0.59,0.785,0.755,0.47,0.903,0.7829999999999999,0.922,0.98,0.759,0.1272,0.6818000000000001,0.0204,0.0123,0.0271,0.0163,0.0148,0.9754,0.0,0.9729,0.9825,0.9585,0.0042,0.0,0.0,0.0012,0.0266999999999999,0.0208,0.0,0.006,0.0373,0.0326,False
2011,25612,ricaurte,25,cundinamarca,3785.0,cundinamarca (etc),1851.0,0.866,0.866,0.594,0.879,0.6940000000000001,0.318,0.961,0.8320000000000001,1.107,0.992,0.616,0.2182,0.4667,0.0556,0.0698,0.0424,0.0616,0.087,0.9424,0.0,0.9576,0.9384,0.8944,0.0019,0.0,0.0,0.0,0.0186,0.0226,0.0,0.0178,0.037,0.0062,False
2011,25599,apulo,25,cundinamarca,3785.0,cundinamarca (etc),1644.0,0.7962,0.7959999999999999,0.578,0.733,0.715,0.347,0.872,0.695,0.875,0.998,0.713,0.2825,0.2778,0.0286,0.0143,0.0191,0.038,0.038,0.9714,0.0,0.9809,0.962,0.962,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0017,0.004,0.0,False
2011,25596,quipile,25,cundinamarca,3785.0,cundinamarca (etc),2044.0,0.7363,0.736,0.5710000000000001,0.642,0.596,0.376,0.8320000000000001,0.767,0.8079999999999999,0.909,0.764,0.0922,0.375,0.0393,0.008,0.022,0.0544,0.0708,0.957,0.0,0.978,0.9456,0.9027,0.0037,0.0,0.0,0.0,0.0265,0.0281,0.0,0.0293,0.0368,0.0177,False
2011,25594,quetame,25,cundinamarca,3785.0,cundinamarca (etc),1404.0,0.9736,0.974,0.56,0.82,0.917,0.778,1.105,0.759,0.949,1.179,1.521,0.0923,0.1379,0.0078,0.0227,0.0108,0.0038,0.004,0.9718,0.0,0.9892,0.9962,0.88,0.0204999999999999,0.0,0.0,0.0,0.1159999999999999,0.0,0.0,0.0,0.0,0.0,False
