ANO,CODIGO_DEPARTAMENTO,DEPARTAMENTO,POBLACION_5_16,TASA_MATRICULACION_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICION,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICION,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMANO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCION,DESERCION_TRANSICION,DESERCION_PRIMARIA,DESERCION_SECUNDARIA,DESERCION_MEDIA,APROBACION,APROBACION_TRANSICION,APROBACION_PRIMARIA,APROBACION_SECUNDARIA,APROBACION_MEDIA,REPROBACION,REPROBACION_TRANSICION,REPROBACION_PRIMARIA,REPROBACION_SECUNDARIA,REPROBACION_MEDIA,REPITENCIA,REPITENCIA_TRANSICION,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2016,94,guainia,11935,0.7759999999999999,0.7764,0.5882000000000001,0.7591,0.355,0.0901,0.9579,1.2045,1.1787999999999998,0.8933,0.4122999999999999,26.3,0.1889,0.0821,0.0963,0.0664,0.1116,0.06,0.7484999999999999,0.0767,0.772,0.1116,0.8123999999999999,0.1694,0.0767,0.772,0.2319,0.1277,0.019,0.0767,0.0168,0.018,0.0058
2016,95,guaviare,31671,0.5479999999999999,0.5483,0.2598999999999999,0.5338,0.4152,0.2119,0.654,0.5276,0.7204999999999999,0.6869,0.4722999999999999,27.87,0.1975,0.047,0.0532,0.0359,0.0647,0.0445,0.8919,0.0051,0.9148,0.0647,0.8887999999999999,0.0611,0.0051,0.9148,0.093,0.0667,0.0285,0.0051,0.0218,0.0457,0.0222
2016,97,vaupes,12654,0.642,0.6417,0.2391,0.6333,0.3809,0.1267,0.7678,0.473,0.9643,0.7394,0.4546,14.21,0.2566,0.066,0.0637,0.0496999999999999,0.1015,0.0511,0.8311,0.0019,0.8291,0.1015,0.8784000000000001,0.1028999999999999,0.0019,0.8291,0.0956,0.0706,0.0302,0.0019,0.0326,0.032,0.018
2016,99,vichada,21951,0.778,0.7778,0.4152,0.8009000000000001,0.3458,0.1469,0.879,0.8445999999999999,1.2536,0.6317,0.373,17.25,0.4158,0.0816,0.1014,0.0771,0.0909,0.0622,0.7803,0.018,0.7521,0.0909,0.8822,0.1381,0.018,0.7521,0.1153,0.0557,0.0326,0.018,0.0379,0.0288,0.0121
2017,5,antioquia,1270105,0.861,0.86,0.5658,0.833,0.7393000000000001,0.4285,0.9815,0.7491,1.0194,1.0754,0.8177,31.73,0.3285,0.0415,0.0356,0.0327999999999999,0.0569,0.0339,0.8868,0.0019,0.908,0.0569,0.9095,0.0716,0.0019,0.908,0.1064,0.0566,0.0652,0.0019,0.0630999999999999,0.0894,0.0297
2017,8,atlantico,518257,0.911,0.9072,0.5852,0.8759,0.7665000000000001,0.5084000000000001,0.9932,0.89,1.0529000000000002,1.0094,0.8639,32.24,0.925,0.0128,0.0203,0.0123,0.0132,0.0096,0.9418,0.0112,0.9492,0.0132,0.9582,0.0454,0.0112,0.9492,0.0659,0.0322,0.0111,0.0112,0.0121,0.0127,0.0036
2017,11,"bogota, d.c.",1452849,0.799,0.7945,0.5462,0.7853,0.7147,0.493,0.8662000000000001,0.7051999999999999,0.8819,0.9072,0.8266,31.84,0.9876,0.0162,0.0220999999999999,0.0131,0.019,0.0155,0.9729,0.0004,0.9804,0.019,0.9618,0.0109,0.0004,0.9804,0.0136,0.0227,0.0014,0.0004,0.0014,0.002,0.0006
2017,13,bolivar,486067,0.907,0.9058,0.6286999999999999,0.8822,0.7295999999999999,0.4318,1.0217,1.0358,1.1135,1.0287,0.7719,25.85,0.3917,0.0265,0.0337,0.0224,0.0315,0.0232,0.9116,0.0096,0.9198,0.0315,0.9214,0.0619,0.0096,0.9198,0.0838,0.0554,0.044,0.0096,0.0421999999999999,0.0550999999999999,0.0226
2017,15,boyaca,275027,0.835,0.8348,0.6065999999999999,0.8140999999999999,0.7523000000000001,0.501,0.9476,0.7916,0.9516,1.0138,0.8774,27.7,0.2723,0.0215,0.0355,0.0127,0.0286,0.0222,0.9261,0.0022,0.9556,0.0286,0.9283,0.0525,0.0022,0.9556,0.0865,0.0495,0.023,0.0022,0.0165,0.0369,0.0155
2017,17,caldas,191444,0.758,0.7572,0.5176,0.7011,0.6870999999999999,0.4306,0.8634999999999999,0.6493000000000001,0.8532,0.9688,0.7829,26.94,0.3797,0.0347,0.0366999999999999,0.0254,0.0467,0.03,0.8946,0.0044,0.9185,0.0467,0.9115,0.0707,0.0044,0.9185,0.1031,0.0584999999999999,0.0308,0.0044,0.0237999999999999,0.0475,0.0187999999999999
2017,18,caqueta,124222,0.7440000000000001,0.7437,0.4649,0.7367,0.5611,0.2484,0.8809999999999999,0.7713,0.998,0.8432999999999999,0.7142000000000001,28.15,0.083,0.0673,0.0723,0.0581,0.0831,0.0584,0.9051,0.004,0.9164,0.0831,0.9152,0.0276,0.004,0.9164,0.0375,0.0264,0.0343,0.004,0.0366,0.0405,0.0162
2017,19,cauca,303777,0.833,0.8331999999999999,0.4993,0.8453,0.6701,0.3406,0.9931,0.851,1.0932,1.0237,0.7646999999999999,20.13,0.3201,0.0276,0.0236,0.0174,0.0407,0.0355,0.9066,0.0121,0.9221,0.0407,0.9074,0.0659,0.0121,0.9221,0.0891,0.0571,0.0126,0.0121,0.0098999999999999,0.0196,0.0097
2017,20,cesar,259051,0.991,0.9892,0.6389,0.9633,0.7705,0.4361,1.1118,1.1487,1.2638,1.0638,0.8018000000000001,30.74,0.2642,0.0398,0.0552,0.0366999999999999,0.0445,0.0256999999999999,0.9056,0.0105,0.9146,0.0445,0.918,0.0546,0.0105,0.9146,0.0749,0.0562999999999999,0.0092,0.0105,0.0093999999999999,0.0108,0.0034999999999999
2017,23,cordoba,413883,0.888,0.8872,0.5375,0.8434999999999999,0.7301000000000001,0.422,1.0131,0.969,1.0819,1.028,0.8244,21.51,0.3799,0.0302999999999999,0.0333,0.0215,0.0408,0.0332,0.9323,0.0052,0.9467,0.0408,0.9283,0.0375,0.0052,0.9467,0.0533999999999999,0.0385,0.0329,0.0052,0.0326,0.0408,0.0203
2017,25,cundinamarca,579364,0.918,0.9156,0.5722,0.8926999999999999,0.8165,0.5157,1.0172,0.8377,1.0374,1.0961,0.8986,20.14,0.2904,0.0256999999999999,0.0325,0.0184,0.0342,0.023,0.9405,0.0054,0.9579,0.0342,0.9457,0.0337,0.0054,0.9579,0.0521999999999999,0.0313,0.0243,0.0054,0.0192,0.0366999999999999,0.0154
2017,27,choco,145765,0.792,0.7918999999999999,0.5405,0.8016,0.4896999999999999,0.2219,0.9551,0.9222,1.167,0.8412999999999999,0.6224000000000001,23.39,0.3632,0.0237999999999999,0.0299,0.0196,0.0315,0.0197,0.8848999999999999,0.0028,0.8814,0.0315,0.9268,0.0914,0.0028,0.8814,0.1168,0.0535,0.0223,0.0028,0.0314,0.0139,0.0038
2017,41,huila,268582,0.853,0.8517,0.6202000000000001,0.8405,0.7308,0.4014,0.9517,0.8556,0.9964,1.0108,0.7694,28.26,0.2576,0.0414,0.0332,0.0275,0.064,0.0352,0.8656999999999999,0.0037,0.9065,0.064,0.8798,0.093,0.0037,0.9065,0.1525999999999999,0.0849,0.0332,0.0037,0.0275,0.0501,0.0247
2017,44,la guajira,271221,0.755,0.7544,0.5171,0.7295999999999999,0.4692,0.2069,0.8651000000000001,0.9619,1.069,0.7548,0.4475,25.73,0.083,0.0298,0.0411,0.0243999999999999,0.0372,0.0259,0.9392,0.0038,0.9419,0.0372,0.956,0.031,0.0038,0.9419,0.0392,0.0182,0.0484999999999999,0.0038,0.053,0.0524,0.0159
2017,47,magdalena,327940,0.936,0.933,0.5703,0.8781,0.7005,0.3923,1.0939,1.1626,1.2026,1.0911,0.7890999999999999,26.88,0.4971,0.0256999999999999,0.0346,0.0248,0.0266,0.0187999999999999,0.9462,0.0081999999999999,0.9431,0.0266,0.9594,0.0279999999999999,0.0081999999999999,0.9431,0.03,0.0218,0.0252,0.0081999999999999,0.0260999999999999,0.0239,0.01
2017,50,meta,221844,0.909,0.9088,0.5686,0.8887,0.769,0.439,1.0217,0.8534999999999999,1.0898,1.0572,0.8589,31.09,0.2583,0.042,0.0455999999999999,0.0352,0.0533,0.0331,0.9081,0.0011,0.927,0.0533,0.924,0.0499,0.0011,0.927,0.0791999999999999,0.0429,0.0104,0.0011,0.0088,0.0163,0.0049
2017,52,narino,393195,0.7020000000000001,0.7016,0.3749,0.6668000000000001,0.5745,0.2986,0.833,0.6448,0.9131,0.8785,0.6393,21.0,0.281,0.0139999999999999,0.0118,0.0097,0.0191,0.0177,0.9582,0.0038,0.9665,0.0191,0.9619,0.0278,0.0038,0.9665,0.0399,0.0204,0.0317,0.0038,0.0279,0.0447,0.0191
2017,54,norte de santander,304148,0.904,0.903,0.6133,0.9297,0.7365,0.3983,1.0526,0.9167,1.146,1.078,0.8493999999999999,30.32,0.3044,0.036,0.0412,0.0273,0.0481,0.0354,0.9186,0.0116999999999999,0.9438,0.0481,0.9144,0.0454,0.0116999999999999,0.9438,0.0758,0.0501999999999999,0.0124,0.0116999999999999,0.012,0.017,0.0054
2017,63,quindio,108156,0.778,0.7768999999999999,0.4543,0.7086,0.7273000000000001,0.4818,0.8856999999999999,0.6787000000000001,0.8378,1.0076,0.8676999999999999,29.87,0.2294,0.0492,0.0516,0.0397,0.0628,0.04,0.8868,0.0027,0.9148,0.0628,0.9009,0.064,0.0027,0.9148,0.0969,0.0591,0.008,0.0027,0.0056,0.0139,0.003
2017,66,risaralda,181154,0.868,0.8662000000000001,0.5557,0.8204,0.7563,0.4542,1.007,0.8159000000000001,1.0014,1.1016,0.9284,27.95,0.4025999999999999,0.0482,0.0584,0.0374,0.0639,0.0359,0.8934000000000001,0.0077,0.9219,0.0639,0.9205,0.0584,0.0077,0.9219,0.0959,0.0436,0.024,0.0077,0.0214,0.0342,0.0127
2017,68,santander,398621,0.965,0.9633,0.6375,0.9504,0.8529000000000001,0.5123,1.0772,0.9908,1.106,1.1429,0.9222,29.43,0.3201,0.0266999999999999,0.0374,0.0197,0.0337,0.0250999999999999,0.9127,0.0046,0.9396,0.0337,0.9161,0.0607,0.0046,0.9396,0.0987,0.0588,0.0241,0.0046,0.0192,0.0375,0.0134
2017,70,sucre,197947,0.973,0.972,0.6967,0.9521,0.7617,0.4404999999999999,1.1179,1.3146,1.2105,1.092,0.8412000000000001,23.54,0.4438,0.027,0.0326,0.0217,0.034,0.0229,0.8786,0.0073,0.8889,0.034,0.8931999999999999,0.0943,0.0073,0.8889,0.1318,0.0839,0.0106,0.0073,0.0098,0.0152,0.0063
2017,73,tolima,303140,0.84,0.8391,0.506,0.8139,0.7188,0.4379,0.9439,0.773,0.9977,0.9937,0.7947,27.92,0.2391,0.0293,0.0353,0.0245,0.0365,0.0225,0.9006000000000001,0.0049,0.9231,0.0365,0.9191,0.0701,0.0049,0.9231,0.1098,0.0584,0.0073,0.0049,0.0072,0.0098999999999999,0.0034
2017,76,valle del cauca,873860,0.804,0.8020999999999999,0.4995,0.7637999999999999,0.7103,0.4074,0.9194,0.7576999999999999,0.9377,1.0098,0.7774,28.88,0.4705,0.0371,0.0424,0.0311,0.0448,0.0324,0.8959,0.0084,0.9159,0.0448,0.9198,0.067,0.0084,0.9159,0.1003,0.0478,0.0144999999999999,0.0084,0.0135,0.0192999999999999,0.0078
2017,81,arauca,75197,0.75,0.7502,0.4731,0.7395999999999999,0.584,0.3087,0.866,0.8323999999999999,0.9704,0.8563,0.6225,21.77,0.3581,0.0363,0.039,0.0327999999999999,0.0423,0.0321,0.9631,0.0,0.9672,0.0423,0.9607,0.0007,0.0,0.9672,0.0,0.0073,0.0717,0.0,0.0684999999999999,0.0905,0.0368
2017,85,casanare,88626,0.978,0.9772,0.7103,0.9681,0.8176000000000001,0.4606,1.1268,1.0107,1.2293,1.158,0.8631,26.66,0.1568999999999999,0.0268,0.0298,0.0219,0.0338,0.0231,0.9241,0.0008,0.9405,0.0338,0.9371,0.0491,0.0008,0.9405,0.0789,0.0398,0.0209,0.0008,0.0173,0.0325,0.0138
2017,86,putumayo,91161,0.752,0.7524,0.3901,0.7189,0.6392,0.3363,0.8854000000000001,0.7555,0.93,0.938,0.7340000000000001,27.3,0.1636,0.0574,0.0574,0.0407,0.0798,0.057,0.8812000000000001,0.002,0.9111,0.0798,0.8911,0.0613999999999999,0.002,0.9111,0.0953,0.0519,0.0265,0.002,0.0231,0.0389,0.0168
2017,88,"archipielago de san andres, providencia y santa catalina",15106,0.6779999999999999,0.6764,0.5118,0.6784,0.5969,0.3776,0.7238,0.6706,0.7772,0.7558,0.5557,27.41,0.7917000000000001,0.0115,0.0075,0.0129,0.0113,0.009,0.9788,0.0,0.9809,0.0113,0.986,0.0097,0.0,0.9809,0.0182,0.005,0.0204,0.0,0.0121999999999999,0.0375,0.008
2017,91,amazonas,22269,0.836,0.821,0.4895,0.8056,0.6067,0.3005,0.9656,0.9262,1.08,0.943,0.7221,20.97,0.165,0.0487999999999999,0.0638,0.0306,0.0698,0.0623,0.8745,0.0091,0.9004000000000001,0.0698,0.8658,0.0767,0.0091,0.9004000000000001,0.1101,0.0719,0.0596,0.0091,0.0706,0.0605,0.0242
2017,94,guainia,11965,0.8,0.7998000000000001,0.596,0.7883,0.3661999999999999,0.0882,0.9794,1.1471,1.2349,0.8936,0.421,25.75,0.1667,0.0768,0.0935,0.0613999999999999,0.1036,0.0697,0.7679,0.0791999999999999,0.7842,0.1036,0.7966,0.1553,0.0791999999999999,0.7842,0.1929,0.1336999999999999,0.0313,0.0791999999999999,0.0335,0.0327999999999999,0.0038
2017,95,guaviare,31876,0.55,0.5502,0.2567,0.5329,0.4354,0.2157,0.6759999999999999,0.4869,0.7531,0.71,0.4966,30.37,0.1494,0.0434,0.0613,0.0353,0.0533,0.04,0.9439,0.0,0.9471,0.0533,0.9469,0.0127,0.0,0.9471,0.0076,0.0131,0.0286,0.0,0.0217,0.0476999999999999,0.0169
2017,97,vaupes,12668,0.665,0.6537999999999999,0.2337,0.6539,0.3927,0.1402999999999999,0.7829,0.4508,0.993,0.7408,0.4828,14.71,0.1339,0.08,0.0877,0.0605,0.1168999999999999,0.0785,0.8089,0.0058,0.7981,0.1168999999999999,0.8499,0.1112,0.0058,0.7981,0.0821,0.0715,0.0316,0.0058,0.0356999999999999,0.0338,0.0098
2017,99,vichada,22282,0.779,0.7793000000000001,0.4614999999999999,0.7959,0.3387,0.1491,0.9269,0.8956000000000001,1.3458,0.6413,0.374,21.88,0.377,0.0865,0.0947,0.0797,0.1048,0.074,0.763,0.0063,0.7275,0.1048,0.8512000000000001,0.1505,0.0063,0.7275,0.113,0.0749,0.1173,0.0063,0.1339,0.1182,0.0374
2018,5,antioquia,1147598,0.8472,0.9411,0.6798000000000001,0.9189,0.8129000000000001,0.4382999999999999,1.0839,0.8784000000000001,1.1399,1.1858,0.8545999999999999,,,0.0397,0.0343,0.0318,0.0542,0.0283999999999999,0.8913,0.0019,0.91,0.0542,0.9176,0.0691,0.0019,0.91,0.1005,0.0541,0.0313,0.0019,0.0314,0.0421999999999999,0.0129
2018,8,atlantico,521630,0.9253,0.9134,0.6154,0.8902,0.7655,0.4927,0.9981,0.9311,1.0613,1.0118,0.8504999999999999,,,0.0155,0.0224,0.0149,0.0165,0.0109,0.9357,0.0192,0.9411,0.0165,0.9545,0.0487999999999999,0.0192,0.9411,0.066,0.0346,0.0074,0.0192,0.0078,0.0085,0.0027
2018,11,"bogota, d.c.",1179282,0.7870999999999999,0.9651,0.7065,0.9781,0.8597,0.5600999999999999,1.052,0.9075,1.1039,1.089,0.9318,,,0.0165,0.019,0.0135,0.0200999999999999,0.0153,0.9802,0.0,0.9865,0.0200999999999999,0.9632,0.0033,0.0,0.9865,0.0007,0.0215,0.0033,0.0,0.0024,0.0056999999999999,0.0021
2018,13,bolivar,455784,0.9271,0.986,0.6973999999999999,0.9725,0.7938,0.4417,1.1248,1.1341,1.2442,1.1282,0.8220000000000001,,,0.0275,0.0365,0.0235,0.0319,0.024,0.9031,0.0086,0.9126,0.0319,0.9104,0.0693,0.0086,0.9126,0.0943,0.0655999999999999,0.0382,0.0086,0.0388,0.0443,0.0204999999999999
2018,15,boyaca,234116,0.8354,0.9654,0.7066,0.9285,0.8925,0.5796,1.0684,0.9336,1.0631,1.1566,0.9702,,,0.0207,0.0187999999999999,0.0128,0.0299,0.0207,0.9259,0.0026,0.954,0.0299,0.9275,0.0533999999999999,0.0026,0.954,0.0853999999999999,0.0518,0.0169,0.0026,0.0137,0.0259,0.0101
2018,17,caldas,162391,0.7437999999999999,0.8708,0.6568,0.8301000000000001,0.7781,0.4518999999999999,0.9949,0.8312999999999999,1.0085,1.1068,0.8251999999999999,,,0.0296,0.0299,0.0220999999999999,0.0388,0.0266999999999999,0.9077,0.0070999999999999,0.928,0.0388,0.9255,0.0626999999999999,0.0070999999999999,0.928,0.092,0.0478,0.0335,0.0070999999999999,0.0285,0.0492,0.0186
2018,18,caqueta,98639,0.7314,0.9204,0.5917,0.9089,0.6945999999999999,0.3222,1.0789,0.9656,1.2070999999999998,1.0471,0.8701000000000001,,,0.055,0.0654,0.0461,0.0691,0.0451,0.9262,0.0042,0.938,0.0691,0.9306,0.0187999999999999,0.0042,0.938,0.0256999999999999,0.0243,0.0252,0.0042,0.0250999999999999,0.0336,0.0137
2018,19,cauca,301714,0.8371999999999999,0.8317,0.5516,0.8454999999999999,0.6620999999999999,0.3358,1.0003,0.9272,1.0843,1.036,0.7745000000000001,,,0.0258,0.0225,0.0172,0.0377,0.0289,0.9033,0.0092,0.914,0.0377,0.91,0.0709,0.0092,0.914,0.0916,0.0611,0.0097,0.0092,0.0081,0.0152,0.0043
2018,20,cesar,288411,1.0141,0.9073,0.5881000000000001,0.878,0.7127,0.3994,1.0199,1.0352,1.139,0.9955,0.7509,,,0.0398,0.0524,0.0373,0.0445,0.0250999999999999,0.9035,0.0087,0.9151,0.0445,0.9194,0.0567999999999999,0.0087,0.9151,0.0828,0.0556,0.0124,0.0087,0.0106,0.017,0.008
2018,23,cordoba,386239,0.8795000000000001,0.9472,0.5831000000000001,0.9071,0.7820999999999999,0.4356,1.0832,1.0429000000000002,1.1557,1.1183,0.8517,,,0.0223,0.0299,0.0162,0.0289999999999999,0.0215,0.9381,0.0058,0.9503,0.0289999999999999,0.932,0.0395999999999999,0.0058,0.9503,0.0538999999999999,0.0465,0.0289,0.0058,0.0297,0.0345,0.0154
2018,25,cundinamarca,547875,0.9249,0.9791,0.67,0.9858,0.8640000000000001,0.5034000000000001,1.0872,0.9731,1.14,1.1594,0.8818,,,0.0289,0.0359,0.0209,0.0389,0.0233,0.9211,0.0074,0.9456,0.0389,0.9264,0.05,0.0074,0.9456,0.078,0.0503,0.0210999999999999,0.0074,0.016,0.0334,0.0113999999999999
2018,27,choco,143975,0.7981,0.8095,0.5599000000000001,0.8173999999999999,0.5112,0.2321,0.9811,0.9695,1.1923,0.8584999999999999,0.6701,,,0.0316,0.035,0.0262,0.042,0.0285,0.8771,0.0006,0.8762000000000001,0.042,0.9167,0.0913,0.0006,0.8762000000000001,0.1198,0.0548,0.0129,0.0006,0.0191,0.0072,0.0024
2018,41,huila,242238,0.8504,0.9428,0.7097,0.924,0.8128,0.4475,1.0628,0.9963,1.1157,1.1277,0.8325,,,0.0421,0.0338,0.0276,0.065,0.0371,0.861,0.0028,0.9022,0.065,0.8717,0.0969,0.0028,0.9022,0.157,0.0911,0.0263,0.0028,0.0249,0.0378,0.0127
2018,44,la guajira,237991,0.7772,0.9055,0.6637000000000001,0.9009,0.5654,0.2325,1.0372,1.151,1.2969,0.9159,0.5138,,,0.0277,0.036,0.0245,0.0337,0.016,0.9301,0.0052,0.9272,0.0337,0.9496,0.0421999999999999,0.0052,0.9272,0.0458,0.0344,0.0475,0.0052,0.0579,0.0409999999999999,0.0129
2018,47,magdalena,317652,0.9521,0.9769,0.6236,0.917,0.7392,0.4065999999999999,1.1566,1.1854,1.2519,1.1716,0.8663,,,0.0326,0.0363,0.0293,0.037,0.0294,0.9358,0.0066,0.9409,0.037,0.9438,0.0315,0.0066,0.9409,0.0419,0.0266999999999999,0.017,0.0066,0.0171,0.0196,0.0065
2018,50,meta,218707,0.903,0.9251,0.6524,0.9104,0.7831,0.4329,1.0413,0.9306,1.1108,1.0807,0.8491,,,0.0447,0.0579999999999999,0.0353,0.0575,0.0352,0.8965000000000001,0.0015,0.9243,0.0575,0.913,0.0588,0.0015,0.9243,0.0972,0.0518,0.0089,0.0015,0.0069,0.0143,0.0054
2018,52,narino,314579,0.6788,0.8454,0.4904,0.8181999999999999,0.6966,0.356,0.9898,0.7938,1.077,1.0588,0.7498999999999999,,,0.0134,0.0092,0.0079,0.0212,0.0138,0.9542,0.0056,0.9633,0.0212,0.9607,0.0324,0.0056,0.9633,0.0444,0.0255,0.0294,0.0056,0.0255,0.0429,0.0152
2018,54,norte de santander,307526,0.9358,0.9162,0.6587999999999999,0.9176,0.745,0.4056,1.0628,0.9689,1.1239,1.1057,0.8761,,,0.0395,0.0492,0.0336,0.047,0.0349,0.9055,0.004,0.9265,0.047,0.9017,0.055,0.004,0.9265,0.086,0.0634,0.0141,0.004,0.0135,0.0194,0.0081
2018,63,quindio,83383,0.7615000000000001,0.9835,0.6793,0.9526,0.8906000000000001,0.5466,1.1083,0.9788,1.1174,1.2246,0.931,,,0.0417,0.0471,0.0318,0.0538999999999999,0.0345,0.8917,0.0043,0.923,0.0538999999999999,0.9052,0.0667,0.0043,0.923,0.1027,0.0602,0.0108,0.0043,0.0086,0.0166,0.0063
2018,66,risaralda,157477,0.8617,0.984,0.696,0.9623,0.8442000000000001,0.4919,1.1409,0.9971,1.163,1.2334,0.9813,,,0.0423,0.0481,0.0341,0.0553,0.0296,0.8874,0.0096,0.9134,0.0553,0.9125,0.0704,0.0096,0.9134,0.1079,0.0579,0.0076,0.0096,0.0081999999999999,0.0096,0.003
2018,68,santander,401463,0.9779,0.9606,0.6751,0.9488,0.8382999999999999,0.4963,1.0808,1.0194,1.1116,1.1307,0.9405,,,0.032,0.0424,0.0241,0.0409999999999999,0.027,0.8946,0.0045,0.9315,0.0409999999999999,0.8996,0.0733999999999999,0.0045,0.9315,0.1229,0.0735,0.0173,0.0045,0.0143,0.0271,0.0070999999999999
2018,70,sucre,201443,0.9808,0.9599,0.7216,0.9533,0.7531,0.4167,1.1042,1.3219999999999998,1.2135,1.072,0.8024,,,0.0278,0.0342,0.0216,0.0362,0.0224,0.8736,0.0133,0.8893000000000001,0.0362,0.8903,0.0986,0.0133,0.8893000000000001,0.1413,0.0873,0.0128,0.0133,0.0128,0.0173,0.0077
2018,73,tolima,255496,0.8388,0.9854,0.7209,0.982,0.8351000000000001,0.4672,1.1066,1.0433,1.2025,1.1505,0.8384999999999999,,,0.0302,0.0354,0.0237,0.0389,0.0248,0.9056,0.0034999999999999,0.9292,0.0389,0.9204,0.0642,0.0034999999999999,0.9292,0.1005,0.0548,0.0084,0.0034999999999999,0.0084,0.0111,0.0040999999999999
2018,76,valle del cauca,861316,0.7927,0.8036,0.5398,0.7619,0.7145,0.402,0.9187,0.7867000000000001,0.9292,1.0116,0.7731,,,0.0326,0.0383,0.0274,0.0399,0.0249,0.8922,0.005,0.9163,0.0399,0.9117,0.0751999999999999,0.005,0.9163,0.1135999999999999,0.0634,0.011,0.005,0.0106,0.0144,0.0059
2018,81,arauca,60962,0.7702,0.9493,0.6165999999999999,0.9381,0.7465,0.3666,1.1221,1.0346,1.2912,1.1095,0.7673000000000001,,,0.0263,0.0283,0.0220999999999999,0.0332,0.0235,0.9729,0.0,0.9779,0.0332,0.968,0.0008,0.0,0.9779,0.0,0.0086,0.0446,0.0,0.0408,0.0653,0.0191
2018,85,casanare,92859,0.9681,0.9305,0.7143,0.9101,0.7886,0.4409,1.043,0.9628,1.0897,1.1124,0.8301999999999999,,,0.0269,0.0308,0.0212,0.0347,0.0231,0.9077,0.0056999999999999,0.9326,0.0347,0.9233,0.0654,0.0056999999999999,0.9326,0.1081,0.0536,0.02,0.0056999999999999,0.0200999999999999,0.0283999999999999,0.0063
2018,86,putumayo,80972,0.75,0.8428,0.4565999999999999,0.8070999999999999,0.7104,0.3659,0.9655,0.8408,1.0134,1.0424,0.7587999999999999,,,0.0521,0.0486,0.0359,0.0737,0.0527,0.8687999999999999,0.0068,0.9049,0.0737,0.871,0.079,0.0068,0.9049,0.1204,0.0762999999999999,0.0215,0.0068,0.0178,0.0324,0.0124
2018,88,"archipielago de san andres, providencia y santa catalina",10853,0.6734,0.934,0.6869,0.9296,0.8423,0.509,0.9993,0.9231,1.056,1.0841,0.7304,,,0.0197,0.0161,0.0247,0.018,0.0070999999999999,0.9379,0.0,0.9493,0.018,0.9551,0.0425,0.0,0.9493,0.075,0.0378,0.0231,0.0,0.0220999999999999,0.0335,0.0051
2018,91,amazonas,22257,0.8112999999999999,0.8146,0.4599,0.7833,0.6151,0.3151,0.9504,0.8323,1.037,0.9652,0.7354,,,0.0487,0.0530999999999999,0.0308999999999999,0.0718,0.0602,0.9117,0.0007,0.9195,0.0718,0.8998,0.0395999999999999,0.0007,0.9195,0.0336,0.04,0.0412,0.0007,0.0455,0.0461,0.0149
2018,94,guainia,15766,0.8164,0.6228,0.4639999999999999,0.6195,0.2893,0.0679,0.7705,0.8326,0.9608,0.6866,0.3872,,,0.0713999999999999,0.0988,0.0553,0.0982,0.0547,0.7764,0.0525,0.7781999999999999,0.0982,0.8569,0.1522,0.0525,0.7781999999999999,0.1734,0.0883999999999999,0.0508,0.0525,0.0591,0.0409999999999999,0.0209
2018,95,guaviare,21118,0.557,0.8461,0.4244,0.821,0.665,0.3114,1.0508,0.7529,1.2245,1.0643,0.7313,,,0.0336,0.0401,0.0258,0.0463,0.0263,0.8778,0.0144,0.9049,0.0463,0.8875,0.0886,0.0144,0.9049,0.1359,0.0862,0.0346,0.0144,0.0346,0.0447,0.0175
2018,97,vaupes,15363,0.6164000000000001,0.5079,0.2282,0.5112,0.3054,0.1134999999999999,0.5979,0.3718,0.7444,0.5561,0.3975999999999999,,,0.0388,0.0493,0.0313,0.0493,0.0465,0.8538,0.0163999999999999,0.8537,0.0493,0.8543999999999999,0.1074,0.0163999999999999,0.8537,0.1122,0.0991,0.0226,0.0163999999999999,0.0258,0.0233,0.0075
2018,99,vichada,32951,0.7813,0.5374,0.3074,0.5668,0.2405999999999999,0.0935999999999999,0.6192,0.5367999999999999,0.9098,0.4377,0.2453,,,0.0713999999999999,0.0739,0.0652,0.0899,0.0596999999999999,0.7525,0.0,0.7071999999999999,0.0899,0.8806,0.176,0.0,0.7071999999999999,0.123,0.0596999999999999,0.0562,0.0,0.0728,0.0363,0.0101
2019,5,antioquia,1149985,0.94,0.9383,0.6786,0.9024,0.826,0.4503999999999999,1.0757,0.8763,1.0935,1.2021,0.8835,,,0.0401999999999999,0.0373,0.0329,0.0533,0.0295,0.8837999999999999,0.0018,0.9073,0.0533,0.9137,0.0759,0.0018,0.9073,0.1156,0.0567999999999999,0.0319,0.0018,0.0292,0.0465,0.0137
2019,8,atlantico,533666,0.9207,0.9169,0.6269,0.8936,0.7694,0.4895,1.002,0.9431,1.0654,1.0206,0.84,,,0.0126,0.0172,0.0128,0.0126,0.009,0.9291,0.0126,0.9388,0.0126,0.9478,0.0583,0.0126,0.9388,0.0863,0.0432,0.01,0.0126,0.0106,0.0118,0.0042
